generation,id,novelty,score,species,parent1,parent2
69,12457,0.30761337311685677,3.890209,7,10388,10388
70,12601,0.39911656932095463,4.04583,7,12190,12190
71,12778,0.2900073287364426,3.422082,7,12464,12464
72,12980,0.363068173108481,3.172194,10,11388,11388
73,13082,0.40053913988709255,2.458126,8,12880,12880
74,13346,0.4350537810457187,3.255791,7,12464,12464
75,13539,0.4028628853850327,2.498517,6,13249,13249
76,13716,0.27589638717103554,3.389609,7,12464,12464
77,13848,0.31310270489580977,4.254264,7,13712,13712
78,14054,0.42781674952137116,3.070016,6,13689,13689
79,14142,0.3922472856950343,3.099025,8,13405,13405
80,14411,0.31455744345069686,2.925326,7,14181,12464
81,14506,0.4157636428282356,3.049645,7,14410,14410
82,14514,0.4976084037223483,2.579416,7,12464,12464
83,14924,0.5261412130179696,3.923963,7,12464,12464
84,14924,0.2930258106208878,3.923963,7,12464,12464
85,15263,0.4136739255087471,4.853796,9,15105,10956
86,15427,0.3196418000827781,2.843837,7,12464,12464
87,15544,0.35340297268924414,2.855601,8,15365,15356
88,15426,0.5497220138846008,2.830196,7,12464,15273
89,16013,0.37846804907906395,2.946162,6,14212,13236
90,16156,0.35911264515161484,2.868468,1,15912,15912
91,16360,0.42310744235050346,3.591523,7,12464,12464
92,16365,0.5170288333417912,2.819714,7,15426,12464
93,16634,0.4545205387754676,3.211433,7,16365,16365
94,16866,0.34760171845345456,3.706057,7,16364,16626
95,16976,0.5288641882898469,2.945474,7,16364,16364
96,17246,0.40097394410588144,3.539925,10,16618,13487
97,17405,0.4609223625274267,4.19676,7,17223,17223
98,17592,0.2847469432479438,3.327534,7,17412,17412
99,17694,0.4260722851503731,3.492993,7,17596,17596
100,17725,0.36217027637340193,3.083221,9,17555,17550
101,18139,0.35016946185549325,3.43402,6,17919,17922
102,18347,0.39500503602756976,3.509787,6,18137,18137
103,18492,0.42086663177028955,3.202843,6,18364,18292
104,18575,0.4169859906518798,3.672072,7,18389,18412
105,18773,0.3029068509326772,2.997326,7,18613,18574
106,19091,0.3725111871971562,3.800438,7,18787,18787
107,19231,0.44836478092419396,3.544429,7,19145,18777
108,19506,0.40452903849220945,3.197345,7,19149,19231
109,19718,0.4667228894979433,4.042306,7,19537,19537
110,19819,0.4047524449058507,4.063863,7,19718,19488
111,20003,0.3582062115598506,3.400203,7,19794,19815
112,20193,0.4308371376921653,3.239541,7,20019,19945
113,20334,0.3272922648771,3.17709,7,20210,20147
114,20710,0.40300230687897554,4.210161,7,20341,20354
115,20778,0.3371515229567345,4.050168,7,20642,20681
116,21033,0.35004914733856857,4.067318,7,20776,20783
117,21230,0.4286303596372391,3.607304,7,21092,21094
118,21323,0.33271245108979886,3.039554,7,21192,21192
119,21545,0.3731037318219857,3.692086,7,21330,21353
120,21749,0.3855286223528765,3.320641,7,21519,21500
121,21968,0.40305161212480595,3.458694,7,21705,21738
122,22145,0.37990512812166616,2.674755,7,21965,21986
123,22403,0.34419671072944746,4.486174,7,22136,22122
124,22613,0.401351601370881,3.963904,7,22409,22428
125,22781,0.42384466547444616,2.886553,7,22589,22587
126,23028,0.4820935378709985,3.96178,7,22773,22754
127,23028,0.4542135309007161,3.96178,7,22773,22754
128,23272,0.4607318388807974,3.752044,7,23028,23064
129,23272,0.3152565007267818,3.752044,7,23028,23064
130,23699,0.37202291381723834,3.912313,7,23515,23515
131,23891,0.4106244050389767,2.855586,7,23703,23696
132,24176,0.36620579339717396,3.560362,7,23894,23894
133,24216,0.3380812319846491,3.191503,7,24155,24155
134,24554,0.4546495522888574,3.538006,7,24195,24232
135,24584,0.26099499469490056,3.449117,13,24462,24462
136,24868,0.4144861155825694,3.631609,13,24422,24689
137,25094,0.3675290545942222,1.847061,8,24752,24919
138,25309,0.35907173535462694,2.505729,8,25097,25116
139,25389,0.3968650391518343,1.488219,14,25188,25162
140,25644,0.37753286952753756,2.530307,13,25411,25448
141,25694,0.3939395720952221,1.85259,8,25511,25518
142,25936,0.3229987321958404,2.410839,14,25743,25752
143,26251,0.38281640993239074,2.21221,14,25969,25743
144,26333,0.44047270020311186,2.252378,14,26246,26292
145,26657,0.3910733155197527,2.201836,14,26352,26292
146,26811,0.40178640687464723,2.570876,14,26681,26681
147,26934,0.40944589575230494,2.358805,13,26869,26832
148,27181,0.4055018789019632,2.213744,13,26923,26941
149,27457,0.4122931135176092,3.139479,14,26770,26770
150,27572,0.2740296446158065,2.296212,8,27434,27472
151,27845,0.33645762956442904,2.612816,14,27609,27629
152,28050,0.4036114859559839,3.351562,14,27810,26770
153,28085,0.2846199974868506,2.456115,8,27579,27579
154,28287,0.412906124466456,2.30458,13,28235,28240
155,28607,0.37328675959024027,2.743739,14,28377,26770
156,28754,0.35398823778543725,1.766579,13,28231,28463
157,28840,0.3753598491645236,2.073637,13,28718,28701
158,29087,0.42780101492998096,2.217655,13,28869,28867
159,29352,0.3674681350880831,2.822515,8,29040,29085
160,29546,0.35685436801842635,3.085765,13,29317,29333
161,29696,0.40688632915361617,2.855224,8,29456,29465
162,29939,0.3989607378415238,2.667219,14,29728,29648
163,30147,0.4123377427524432,2.882526,8,29971,29965
164,30354,0.38098720021943666,2.61182,13,30101,30073
165,30521,0.3994161922676358,3.833136,13,30359,30327
166,30702,0.38058419070396227,3.077804,8,30268,30268
167,30881,0.3895287458220264,3.137801,8,30268,30268
168,31087,0.3911737411970054,3.210027,13,30833,30849
169,31340,0.4010120439578268,3.003863,8,31009,30268
170,31465,0.39624818355309366,4.344105,8,31344,30268
171,31675,0.37491300499325586,4.33703,13,31195,31380
172,31920,0.3934002963462261,2.984352,13,31641,31658
173,32080,0.3301358976628394,3.111574,13,31913,31641
174,32218,0.39336192121568403,3.068793,13,32109,32106
175,32480,0.39621182879306005,2.933914,13,32241,32221
176,32554,0.3247573118337273,2.924696,13,32245,32460
177,32777,0.41237946002137177,2.169621,8,32562,32596
178,33056,0.549870271200954,4.39631,14,32802,32809
179,33056,0.5214997813628302,4.39631,14,32802,32809
180,33056,0.492935648334773,4.39631,14,32802,32809
181,33056,0.46461022367214777,4.39631,14,32802,32809
182,33719,0.25303688846144734,4.596433,14,33630,33056
183,33956,0.3984616517711772,2.651479,13,33681,33681
184,34185,0.34175059354731163,3.746599,14,33704,33881
185,34272,0.40568090850695915,3.309663,14,33890,34201
186,34448,0.40891863786791927,2.160332,15,34281,34311
187,34776,0.44165609007034273,2.704121,14,34539,34526
188,34776,0.42799147309804536,2.704121,14,34539,34526
189,35139,0.3466008068110113,2.711688,14,34857,34870
190,35306,0.3951831298045833,4.163225,14,34870,35136
191,35524,0.3785318976864782,2.860839,14,35309,35311
192,35716,0.35364175881473775,4.098394,14,35533,35533
193,35933,0.4141486976049031,3.805545,14,35740,35727
194,36131,0.42432902851879784,3.256374,14,35938,35938
195,36324,0.4350378333287381,3.421078,14,35937,35937
196,36189,0.4380828622923739,3.271876,13,36078,35860
197,36604,0.31360331400310626,3.537735,13,36395,36189
198,36868,0.3881530298618558,3.376096,14,36723,36723
199,37035,0.4732540578804528,4.042519,14,36863,36863
200,37203,0.35355983494742954,5.093247,14,37053,37035
201,37411,0.447856985194859,3.846338,14,37222,37247
202,37591,0.37415318743882287,3.36041,14,37238,37416
203,37870,0.39881229463805024,2.784733,8,37659,36284
204,38068,0.40344296993355505,3.820638,8,36645,37841
205,38071,0.3836373146969959,2.899706,14,37917,37780
206,38307,0.3927173511755828,4.295885,13,38187,38187
207,38583,0.4299253337718394,3.714647,14,38097,38378
208,38748,0.4075633508744424,4.213866,8,36645,36284
209,38984,0.37820239693667507,3.802213,14,38576,38105
210,39086,0.40189365820439993,2.956708,15,38667,38921
211,39245,0.3770196115166535,5.143159,14,38576,38970
212,39493,0.3281910841203501,2.710954,13,38535,38535
213,39735,0.3393666728907113,3.332797,15,39307,39563
214,39884,0.3780893429254157,4.067985,14,39692,39673
215,40107,0.34366359943955305,4.957863,14,39889,39885
216,40232,0.450391624763802,3.377575,14,40108,40099
217,40468,0.3975395869035312,4.376556,14,40275,40108
218,40677,0.40168803951652254,3.96183,14,40275,40497
219,40828,0.39015677240060076,4.06598,13,40637,40627
220,41039,0.3736427613728242,5.456941,14,40893,40886
221,41246,0.41139268756704356,4.199482,14,41074,41083
222,41192,0.45633348325676015,2.837625,15,41010,41015
223,41591,0.31511397129445984,3.630116,14,41375,41371
224,41752,0.36006907355280887,3.013206,15,41629,41629
225,41918,0.390311283385832,2.91956,15,41785,41785
226,42124,0.3309126183793329,3.780028,15,41948,41777
227,42327,0.38595321979981645,3.845399,15,42145,41948
228,42502,0.4140929580851081,3.590756,15,42313,42371
229,42834,0.3827535553534344,3.52622,8,42638,42640
230,42996,0.3583725052201885,3.609748,14,42412,42725
231,43119,0.3422193762226245,2.807858,15,42949,42907
232,43407,0.3514571981225115,3.730516,14,43191,43209
233,43648,0.32098113000057943,3.75975,14,43399,43399
234,43799,0.29041166323314316,5.072133,14,43570,43615
235,43922,0.3983003874012788,3.36869,14,43784,43653
236,44129,0.3389738886775592,4.551445,14,43928,43911
237,44432,0.2720976485507045,3.986186,14,43923,44063
238,44584,0.418990654925227,4.102261,14,44418,44423
239,44770,0.3719332608919247,4.85688,14,44584,44607
240,44910,0.32918640004221617,5.048044,14,44607,44607
241,45131,0.3693739224287887,4.112973,15,44970,44490
242,45305,0.3229805697244223,2.512974,15,45104,44669
243,45432,0.3710633534372835,2.916899,16,45287,45316
244,45797,0.41211625922396555,5.989703,14,45593,45400
245,45956,0.40732346716228923,3.769289,14,45790,45781
246,46104,0.4295967155651282,3.405115,14,45960,45790
247,46279,0.35798302832844475,4.765643,14,45790,46101
248,46508,0.3472388330966847,4.590042,14,46320,46101
249,46674,0.30087093886247657,4.707503,14,46494,46496
250,46956,0.4264364164559712,3.106895,14,46698,46681
251,47056,0.35198256127666633,2.426159,14,46945,46949
252,47229,0.3435797795720696,3.066275,14,47101,46673
253,47397,0.3635401770489516,6.534906,14,47216,47202
254,47638,0.3409601822929161,3.571981,14,47417,47211
255,47936,0.27936792754286993,4.17776,15,47690,47707
256,47950,0.41436063468688006,4.109945,14,47809,47842
257,48299,0.385952900344658,2.508604,14,47951,47997
258,48448,0.3661934977498758,4.618736,14,47997,48288
259,48576,0.38810965851548496,4.732707,14,48468,48288
260,48819,0.3340626548319675,4.75696,14,48576,48576
261,48941,0.32655012143204865,5.420045,14,48828,48847
262,49113,0.3303708950370707,3.271243,14,48923,48953
263,49304,0.453408305199606,3.597558,14,48923,48923
264,49633,0.34318693699219976,3.639984,14,49136,49304
265,49819,0.41676232740268365,4.050027,15,49541,49541
266,49304,0.3900286420175149,3.597558,14,48923,48923
267,50066,0.3311756059638404,4.615268,14,49881,49892
268,50439,0.33552976266212264,3.961014,15,49772,50040
269,50501,0.37044800952131324,3.409383,14,49892,50300
270,50799,0.28477105131626473,4.780348,14,50531,50517
271,50898,0.3852637980643642,5.070154,14,50805,50791
272,51053,0.30270466455319495,3.93755,14,50819,50924
273,51364,0.3300995894882625,4.887978,14,50819,51066
274,51601,0.2869257550340099,3.79102,14,51049,51334
275,51734,0.31290003419359125,4.43732,14,51575,51049
276,51929,0.2459152399651282,3.934099,15,50638,51778
277,52093,0.289137811214539,3.587251,14,51946,51946
278,52291,0.2790457187849528,4.132641,15,52129,50638
279,52565,0.32082825247861674,4.338821,14,52344,51972
280,52761,0.31275626492164443,4.232376,15,52472,52472
281,52943,0.33813022154974015,4.391279,15,52748,52748
282,53134,0.38802987465195415,3.884337,15,52925,52120
283,53179,0.24419235580938242,3.502871,14,52971,52975
284,53495,0.33599902955237165,3.037779,15,53233,53203
285,53564,0.3473825814262638,4.605836,14,53417,53417
286,53760,0.31233201132773586,3.83291,15,53527,53675
287,54096,0.39649794012134926,3.598154,16,53826,53811
288,54212,0.3588824188578683,3.767156,16,53837,54105
289,54350,0.39243945980006967,4.213013,15,53978,54260
290,54350,0.29819420707532146,4.213013,15,53978,54260
291,54779,0.3624906779517875,4.122765,16,54479,54609
292,55034,0.24504609486817314,4.219828,14,54867,54874
293,55090,0.3090620399585465,3.148951,14,55061,55054
294,55435,0.4053791134832803,3.181389,15,55236,54917
295,55605,0.37763853107177414,3.166286,16,55327,55320
296,55723,0.3897960729989901,2.113702,16,55578,55638
297,55928,0.3749760434225623,3.247163,15,54878,55787
298,56142,0.3157798765777013,3.481313,16,55720,55716
299,56326,0.30062808305646765,3.295796,16,56100,56140
300,56514,0.37794440156689224,3.444671,16,56328,55716
301,56695,0.3782471557228784,4.272312,16,56515,56526
302,56938,0.37881623158028166,3.067029,16,56695,56526
303,57125,0.37233737532137035,3.396076,15,56952,56952
304,57279,0.33375577533920414,3.381592,16,57152,57152
305,57499,0.3300288980091639,3.003105,16,57152,55716
306,57695,0.36627600021143353,4.350463,15,57353,57547
307,57938,0.3630650422753066,3.636092,16,55716,57721
308,58137,0.34345595613383556,3.11149,16,55716,55716
309,58250,0.33874709260678515,2.843383,15,58050,54878
310,58502,0.3761324485674365,3.69888,16,55716,55716
311,58626,0.3488990470755805,3.649823,18,57976,57976
312,58863,0.3817733222268753,2.544178,16,58689,55716
313,58971,0.25803092713190867,2.709105,18,58631,58810
314,59220,0.36004801486116716,3.1819,16,59056,55716
315,59416,0.3504254483840374,3.40476,15,59271,54878
316,59560,0.3523728567829874,2.536766,18,59356,59362
317,59805,0.38895389375409706,3.106337,16,55716,59637
318,60031,0.38279007321358977,3.048215,15,59842,54878
319,60148,0.36773869939652887,3.207679,15,60022,54878
320,60349,0.2709317618298403,3.29918,18,59925,60168
321,60601,0.38617253084623876,3.284785,16,60388,60377
322,60781,0.3500840565170887,2.861356,16,55716,60574
323,60917,0.3541573809233304,3.622415,16,60753,55716
324,61112,0.3842490930771659,3.007943,16,60912,60934
325,61345,0.32388620307301774,3.591003,15,54878,54878
326,61544,0.31025315308282064,3.694534,15,54878,61351
327,61712,0.3221189129624663,2.632142,15,54878,61542
328,61856,0.3653266299847615,3.278232,15,61711,54878
329,62060,0.3641484224286502,2.418919,15,54878,54878
330,62280,0.31025494646197005,3.37518,16,55716,62093
331,62466,0.3501540275258546,2.783027,16,55716,62274
332,62641,0.3511402491317393,2.846968,16,55716,55716
333,62805,0.34771991957063636,3.018432,15,62694,54878
334,63067,0.32583288343372246,3.549959,15,62795,62686
335,63152,0.2656963502681135,3.613014,16,63031,63031
336,63456,0.34180678726470615,4.83465,16,62659,62659
337,63578,0.32906266398123885,2.426084,16,63161,63427
338,63776,0.4106245002522148,3.012144,15,63651,63641
339,63903,0.24726586897542793,2.692531,17,63753,63185
340,64180,0.3782649362159361,2.768688,15,64011,64027
341,64403,0.39865262321618056,4.250476,16,64218,64217
342,64572,0.33092256145480187,2.574223,16,64372,64403
343,64670,0.4046246027803639,3.338905,15,64520,64515
344,64973,0.33358012239179063,3.068899,16,64772,64573
345,65120,0.39450267693553703,3.11738,15,64916,64916
346,65310,0.38208111490040014,4.38241,16,65141,64971
347,65483,0.34727076270401863,2.628526,15,65334,65351
348,65626,0.346623734214169,2.808094,15,65486,65462
349,65741,0.37623322003106907,3.581711,16,65668,65295
350,66001,0.3822615310799588,3.088114,15,65846,65843
351,66182,0.3821817575493607,2.857873,15,66022,66022
352,66451,0.36150018504675785,3.20561,16,66254,66264
353,66580,0.38844187118355594,2.585401,16,66480,65295
354,66799,0.41826532200364874,2.739815,16,66580,66580
355,66960,0.3260853499670295,4.107845,16,66835,66799
356,67169,0.3134355575781786,3.126497,16,66950,66954
357,67346,0.3232163836776376,3.299039,16,67153,67174
358,67537,0.32151658489128204,1.978155,15,67326,67310
359,67823,0.39642772243226115,2.820566,17,67603,65376
360,67897,0.4113159336187562,2.921384,19,67653,67653
361,67897,0.3521481364604506,2.921384,19,67653,67653
362,68270,0.3324392460963853,2.499731,19,68126,68121
363,68371,0.3846195199473619,2.465537,15,68075,68075
364,68630,0.38821673287347896,3.772188,15,68371,68422
365,68919,0.2579629510951279,2.61352,15,68619,68643
366,69088,0.34771138927817735,2.020499,19,68793,68687
367,69205,0.335866533505831,2.391477,19,69065,69068
368,69527,0.3602888554923696,3.634306,15,69315,69338
369,69601,0.354491282493436,2.588236,19,69181,69181
370,69778,0.3016718574867252,2.217439,19,69416,69416
371,70033,0.38583154504457395,2.826408,19,69800,69782
372,70179,0.37033514248424354,3.166891,19,70013,70033
373,70457,0.3949639130902364,2.801877,19,70211,70232
374,70698,0.3278520203666093,3.163502,19,70457,70464
375,70927,0.34068598265354944,2.709021,20,70661,70473
376,70962,0.3412398795274825,3.28206,20,70888,70889
377,71298,0.3221126873717349,4.308166,19,71091,70949
378,71445,0.32540849206869177,3.326083,19,71300,70459
379,71577,0.2999724039683322,3.168749,20,71320,71347
380,71797,0.29485986756486326,3.166875,19,71649,70459
381,71998,0.35089772892194554,3.464658,19,71762,71709
382,72117,0.3551852569483222,3.601177,19,71988,72001
383,72393,0.38842857202393605,3.1901,19,72153,72142
384,72532,0.34190954619825226,3.93558,19,72357,72393
385,72788,0.3154489861256427,3.350193,20,72607,72575
386,73067,0.3377899236255976,3.101455,19,70459,70459
387,73092,0.32826523083600934,2.84586,20,72890,72894
388,73439,0.3281723440964005,3.155858,19,73168,73204
389,73546,0.31600150001458654,3.913836,19,70459,73401
390,73721,0.3391259976544402,3.290062,19,70459,73547
391,73968,0.3161385312238203,3.30971,20,73712,73760
392,74104,0.38528508522785543,3.571136,19,73940,73940
393,74422,0.3904490462050024,3.087306,19,74104,74187
394,74595,0.34408341467982373,2.613584,19,74370,74370
395,74789,0.3133603333717276,2.947016,19,74573,74363
396,74992,0.32935268218948704,3.480902,19,74363,74794
397,75071,0.3074035835842267,2.235933,19,74936,74917
398,75352,0.2860663311369572,3.025979,19,75073,74363
399,75542,0.2984143670443654,3.071882,19,75341,75345
400,75781,0.28612175134484286,3.96995,19,75555,75474
401,75835,0.330785394383246,2.58989,18,75605,75643
402,76095,0.3220751248919836,2.758552,19,75557,75870
403,76330,0.32825837444320255,2.070882,19,76078,76085
404,76445,0.26549459585916174,3.613044,20,76204,76193
405,76638,0.30704742077783326,1.917906,19,76420,76378
406,76806,0.39170734541383156,2.945933,19,76674,76645
407,76806,0.3710580095457468,2.945933,19,76674,76645
408,76806,0.3658235214737177,2.945933,19,76674,76645
409,77459,0.3153739257911937,1.924117,19,77146,76806
410,77589,0.3207233100189836,2.77062,20,77493,77493
411,77870,0.3633242450748458,2.931459,19,77623,77628
412,77962,0.35915045709166843,2.361887,20,77732,77499
413,78201,0.33842399615134044,2.823031,19,78059,78082
414,78474,0.3455239736120668,2.748611,20,78135,77931
415,78593,0.32989755957300726,2.856537,19,78355,78355
416,78709,0.286202353905899,2.552567,18,78564,78554
417,78904,0.3348550449287295,2.366296,18,78720,78752
418,79265,0.3473219726550187,2.445537,20,79010,79010
419,79427,0.37470175631386216,2.618448,20,79219,79221
420,79579,0.3419862315533702,3.318658,20,79427,79417
421,79828,0.3961613298865727,2.453642,20,79587,79547
422,80017,0.3624353220082751,3.558069,20,79828,79828
423,80184,0.27331537349165114,3.412475,18,79968,79968
424,80356,0.29720939508917793,3.000797,19,79684,79684
425,80536,0.31086386819922074,2.779946,19,80363,80113
426,80725,0.27638505251977424,2.532729,19,80532,80521
427,80957,0.35485874504238707,2.030774,18,80654,80652
428,81197,0.2887466817204733,3.37722,20,81023,81023
429,81263,0.3456016325291663,2.973463,19,81044,81074
430,81524,0.31892482672924477,2.683681,19,81040,81263
431,81675,0.325933854183587,2.516415,19,81490,81517
432,81826,0.33218120309885407,2.2966,19,81624,81644
433,82111,0.3323716327348945,3.172606,20,81927,81909
434,82224,0.2550236479086906,4.178663,19,82014,82065
435,82114,0.37625453697126005,2.473517,20,81557,81927
436,82114,0.3145862319588481,2.473517,20,81557,81927
437,82825,0.2984783347664933,2.839721,20,82657,82641
438,83060,0.2743130783319418,2.834352,20,82866,82851
439,83231,0.2667422040482474,2.333614,20,83021,83040
440,83515,0.29490516908157427,3.742439,19,83257,83257
441,83678,0.3088161702151268,2.063731,20,83414,83406
442,83811,0.3582511531646468,3.697781,20,83665,83406
443,84058,0.2942204773534107,2.884284,19,83768,83750
444,84225,0.28747831878671576,3.754703,20,84003,84003
445,84345,0.33881341418284355,4.53937,20,84248,84003
446,84541,0.31812509085449064,2.696762,20,84330,84330
447,84850,0.23015234666060452,4.590491,19,84674,84676
448,84956,0.35013821833925546,2.673057,20,84528,84528
449,85172,0.3787368422713431,4.164191,19,85002,84844
450,85172,0.3800572123598771,4.164191,19,85002,84844
451,85172,0.350131872924354,4.164191,19,85002,84844
452,85786,0.3411656276470876,2.338458,20,85242,85242
453,85918,0.3487514126757263,4.774846,19,85741,85741
454,86095,0.3356190008755978,3.428455,19,85932,85910
455,86349,0.31663740005794583,2.380755,21,86063,86069
456,86476,0.34880311557404986,2.586409,20,86300,86293
457,86737,0.3469844940787724,3.120002,20,86445,86445
458,86969,0.33621638547219945,3.602667,19,86695,86695
459,87136,0.33851774491495645,3.388661,19,86969,86969
460,87304,0.32004146884793194,3.568562,19,87153,87149
461,87496,0.3071869181082292,2.743414,19,87294,87294
462,87679,0.33349340343151207,3.39619,20,86447,87403
463,87847,0.31951407597834713,2.814882,22,87732,87732
464,88115,0.2826611752221939,3.598559,20,87884,87927
465,88239,0.32251141055651295,3.693618,20,86447,88111
466,88453,0.30235588794522217,2.642204,19,87799,88283
467,88633,0.3381009477752708,3.652786,20,88437,87884
468,88847,0.3457020550505204,4.163869,19,87799,88656
469,88946,0.29307339377421715,4.581851,19,88867,88880
470,89216,0.3378518745610012,3.324421,20,89005,89010
471,89458,0.3409873858890098,2.371961,20,89010,89193
472,89599,0.16883788957037602,3.467955,19,89355,89344
473,89800,0.3862820911168291,4.621033,19,89583,89603
474,89800,0.27235504795765747,4.621033,19,89583,89603
475,90193,0.3807541786846127,2.998906,19,89981,89981
476,90373,0.29220213035453163,3.614251,19,90219,90015
477,90529,0.32166953728371606,4.517633,19,90407,90407
478,90714,0.30534435016022726,3.699943,19,90513,90407
479,90941,0.2505169485538837,4.203539,19,90726,90726
480,91186,0.293507811832642,3.163226,20,90980,90994
481,91369,0.34275605231566053,3.736056,20,90283,91152
482,91501,0.344142849383737,4.831736,19,91324,91320
483,91687,0.25034558612543556,4.245388,19,91502,91502
484,91872,0.23703943411107808,4.221697,19,91502,91682
485,92028,0.2993560927506403,3.377369,20,90797,91564
486,92330,0.3169511316967202,4.068891,20,92021,92021
487,92242,0.3452559350835946,3.981445,19,92138,92123
488,92702,0.3567866217360069,4.60061,19,92435,92242
489,92702,0.3081252475119927,4.60061,19,92435,92242
490,93073,0.31137504638276897,4.071158,19,92848,92844
491,93274,0.3160930008647886,3.485115,19,93105,93068
492,93314,0.2775116779939552,2.454951,19,93281,93281
493,93618,0.3303587236139225,4.67061,19,93337,93245
494,93831,0.26965662394103473,3.103162,19,93635,93610
495,94050,0.367468491107616,5.204273,19,93867,93867
496,94050,0.3465360601963737,5.204273,19,93867,93867
497,94447,0.3462156505008675,2.58932,19,94182,94167
498,94599,0.3531013445423716,3.519579,19,94409,94201
499,94799,0.29679997770166233,4.388216,19,94599,94635
