generation,id,novelty,score,species,parent1,parent2
70,9764,0.6907044623155051,1.442276,9,9601,9601
71,9430,0.734818988522048,0.560725,1,9269,7741
72,9764,0.6586563816169114,1.442276,9,9601,9601
73,9430,0.721921688971864,0.560725,1,9269,7741
74,9430,0.6645169429036606,0.560725,1,9269,7741
75,9764,0.6756737037142169,1.442276,9,9601,9601
76,9430,0.6851636906285203,0.560725,1,9269,7741
77,9430,0.8088440983910352,0.560725,1,9269,7741
78,9430,0.7289803136762892,0.560725,1,9269,7741
79,9430,0.8327527144590896,0.560725,1,9269,7741
80,9430,0.7360771345510483,0.560725,1,9269,7741
81,9430,0.7589360276378706,0.560725,1,9269,7741
82,9430,0.7602792350923624,0.560725,1,9269,7741
83,9430,0.78581980899184,0.560725,1,9269,7741
84,9430,0.7246896675082231,0.560725,1,9269,7741
85,9430,0.7757752406237356,0.560725,1,9269,7741
86,9430,0.6857452256141944,0.560725,1,9269,7741
87,9764,0.67450909077665,1.442276,9,9601,9601
88,9430,0.7779571857815197,0.560725,1,9269,7741
89,9430,0.7927902202366568,0.560725,1,9269,7741
90,9764,0.6798365889363026,1.442276,9,9601,9601
91,9430,0.6786453604050804,0.560725,1,9269,7741
92,14639,0.6469149722907807,0.844572,10,13742,13742
93,9430,0.6521680363940527,0.560725,1,9269,7741
94,9430,0.6682151770076146,0.560725,1,9269,7741
95,9764,0.6571090602900734,1.442276,9,9601,9601
96,9430,0.671932657044732,0.560725,1,9269,7741
97,7800,0.6558257263065461,0.663174,5,7573,7367
98,9430,0.6968885407074855,0.560725,1,9269,7741
99,9430,0.8305940269797943,0.560725,1,9269,7741
100,9430,0.6684878203779783,0.560725,1,9269,7741
101,9764,0.5831459088355558,1.442276,9,9601,9601
102,9764,0.5963466352228375,1.442276,9,9601,9601
103,9764,0.6143798547331646,1.442276,9,9601,9601
104,18563,0.6025538288989662,1.260945,10,18374,18366
105,9764,0.6291394367544166,1.442276,9,9601,9601
106,9764,0.6609023196014164,1.442276,9,9601,9601
107,9764,0.6707632005060478,1.442276,9,9601,9601
108,18563,0.6652631352040891,1.260945,10,18374,18366
109,18563,0.6406872603878783,1.260945,10,18374,18366
110,20198,0.6354209238423858,0.624472,9,20008,20008
111,9764,0.631806263665091,1.442276,9,9601,9601
112,9764,0.6424268963503095,1.442276,9,9601,9601
113,9764,0.632675200967419,1.442276,9,9601,9601
114,9764,0.6460248303481422,1.442276,9,9601,9601
115,9764,0.6226809789072231,1.442276,9,9601,9601
116,21391,0.6101819501829752,0.416628,9,21195,9764
117,21519,0.5971822858883333,1.408973,1,21337,21353
118,21717,0.5964057168460216,0.422135,10,21490,21167
119,21172,0.5881331209458764,1.424869,10,20486,20486
120,22156,0.592131367162635,1.193819,1,21945,21938
121,21519,0.5825303485452871,1.408973,1,21337,21353
122,21519,0.6256344218701263,1.408973,1,21337,21353
123,22664,0.6139800993278948,1.072571,9,22466,22484
124,21519,0.6089139797966384,1.408973,1,21337,21353
125,21172,0.5962102109618596,1.424869,10,20486,20486
126,21519,0.6271023784482689,1.408973,1,21337,21353
127,23200,0.6094063892758939,1.438237,9,22943,22943
128,23200,0.6471665734821805,1.438237,9,22943,22943
129,23888,0.6298866033901453,1.276919,1,21519,21519
130,23888,0.6310628786258518,1.276919,1,21519,21519
131,24345,0.5854962728290074,1.501456,1,24110,24140
132,24554,0.6046500419300035,0.543386,1,23888,24313
133,24554,0.569587630893832,0.543386,1,23888,24313
134,24909,0.585350990389006,1.433193,1,24345,24345
135,25103,0.620668875982355,1.360142,1,24920,24923
136,25216,0.578092793453332,0.890588,9,25016,24404
137,25516,0.5802658789597613,1.10574,9,25151,25187
138,24909,0.6166583044433418,1.433193,1,24345,24345
139,25623,0.5850720642185532,1.425171,1,25292,25376
140,26040,0.6205811496450492,0.809816,1,25623,24909
141,26233,0.6057660024368011,1.498853,1,26077,26128
142,26011,0.5817001445468172,0.777904,9,25648,25740
143,26630,0.5943734611901967,1.530992,9,26011,26187
144,26798,0.6121307477918385,0.455744,1,26590,26585
145,26630,0.6040808364645973,1.530992,9,26011,26187
146,27092,0.6293771120427929,1.432966,1,26775,26542
147,27092,0.5926692591537916,1.432966,1,26775,26542
148,27092,0.620996085724896,1.432966,1,26775,26542
149,27092,0.6239500769420808,1.432966,1,26775,26542
150,27092,0.6089357494600844,1.432966,1,26775,26542
151,28238,0.6378296715033069,1.123035,1,28021,28037
152,28238,0.6512036224512289,1.123035,1,28021,28037
153,28238,0.6464053627288214,1.123035,1,28021,28037
154,28736,0.5820547823227799,0.282026,9,28577,28577
155,29021,0.6083597840585296,0.487831,9,27398,28734
156,29021,0.6155475937359445,0.487831,9,27398,28734
157,29256,0.6028903678694444,1.285998,11,28873,29081
158,28736,0.5911357026736374,0.282026,9,28577,28577
159,29351,0.6179687789328872,0.143307,1,29124,29124
160,29895,0.6106994194881008,0.063748,9,29825,29758
161,29981,0.6142951497277851,1.507242,1,29728,29711
162,29981,0.6020933009810463,1.507242,1,29728,29711
163,29895,0.5904796183179207,0.063748,9,29825,29758
164,29895,0.6451358664666738,0.063748,9,29825,29758
165,29895,0.6228458149481012,0.063748,9,29825,29758
166,29895,0.6158355129810236,0.063748,9,29825,29758
167,31256,0.6196929355489047,0.852794,11,30858,31001
168,31555,0.622351786618626,1.416619,11,31251,30999
169,31555,0.6498067503873449,1.416619,11,31251,30999
170,31555,0.5898213827777895,1.416619,11,31251,30999
171,31256,0.6103920611859307,0.852794,11,30858,31001
172,32222,0.5663701180272305,0.951666,9,32043,32010
173,32466,0.5471996974350908,0.213005,9,32201,32183
174,32466,0.589540941349648,0.213005,9,32201,32183
175,32375,0.5462532268213847,1.218456,11,32290,32282
176,32967,0.5652882290382087,0.060665,9,32703,32836
177,33225,0.5515353802096916,1.25505,11,33074,32611
178,33225,0.5684710718986344,1.25505,11,33074,32611
179,33546,0.5484878017841072,0.932248,11,33468,33526
180,33747,0.6413323280802757,1.394208,11,33712,33549
181,33747,0.6294668006583405,1.394208,11,33712,33549
182,34136,0.5781067521200444,0.820171,11,33988,34021
183,34340,0.5501042574351501,1.142647,11,34181,34183
184,34340,0.5535813232595261,1.142647,11,34181,34183
185,34909,0.5731057165134419,2.246757,11,34713,34538
186,34340,0.5471187791044895,1.142647,11,34181,34183
187,35212,0.5545991671508503,1.476613,11,35003,35096
188,35385,0.5579671905271139,1.216086,11,35134,35220
189,35385,0.5545657654823727,1.216086,11,35134,35220
190,35763,0.6042107620501546,2.647126,11,35543,35565
191,35763,0.5841373156239476,2.647126,11,35543,35565
192,35763,0.5965366957408912,2.647126,11,35543,35565
193,35763,0.6051796337257948,2.647126,11,35543,35565
194,36511,0.5513536282324789,0.734585,11,36413,36311
195,36830,0.5890877952141855,2.733119,11,36643,36511
196,36950,0.5970760650065543,1.342283,11,36891,36853
197,36720,0.5992137679806144,1.326458,11,36511,36511
198,36950,0.5669432511681597,1.342283,11,36891,36853
199,36950,0.5951657633051683,1.342283,11,36891,36853
200,36950,0.5614978789575144,1.342283,11,36891,36853
201,36950,0.5910568213711336,1.342283,11,36891,36853
202,38098,0.6110399014508933,0.893103,12,37937,37924
203,38300,0.6308576830852332,1.466151,11,38230,38190
204,38300,0.597909428065552,1.466151,11,38230,38190
205,38300,0.6097490100003368,1.466151,11,38230,38190
206,38300,0.5991017111478457,1.466151,11,38230,38190
207,38300,0.6263144003865759,1.466151,11,38230,38190
208,36950,0.5490631600722123,1.342283,11,36891,36853
209,36950,0.5985302792839687,1.342283,11,36891,36853
210,38300,0.6046921926964056,1.466151,11,38230,38190
211,38679,0.5713197414232736,1.174824,12,38530,38528
212,39874,0.5664399661296434,0.547988,12,39745,38679
213,39874,0.5664399661296434,0.547988,12,39745,38679
214,40236,0.5753953551251326,1.475729,12,39874,39930
215,40236,0.5620107144236939,1.475729,12,39874,39930
216,38300,0.5848259924591194,1.466151,11,38230,38190
217,38300,0.580775701149574,1.466151,11,38230,38190
218,41099,0.5770721873635815,1.380722,12,40944,40958
219,41401,0.5346638668949791,1.386649,11,41180,41215
220,41752,0.5564337457570789,1.431814,11,41403,41403
221,41099,0.5801558638585139,1.380722,12,40944,40958
222,41099,0.5675550077588669,1.380722,12,40944,40958
223,41752,0.5580735939915595,1.431814,11,41403,41403
224,41752,0.5783306015684034,1.431814,11,41403,41403
225,42566,0.5440659633573022,1.410714,11,42262,42061
226,42930,0.5448523622936586,0.982359,11,42566,41752
227,42930,0.5326786175861165,0.982359,11,42566,41752
228,42930,0.5519696905793092,0.982359,11,42566,41752
229,43508,0.553206729898869,1.04362,11,43300,43301
230,43448,0.5261086556637193,0.428504,13,43179,43040
231,43508,0.587123385247742,1.04362,11,43300,43301
232,44022,0.5686333362640107,1.54417,13,43934,43934
233,43508,0.588500610435417,1.04362,11,43300,43301
234,43508,0.5923111860653401,1.04362,11,43300,43301
235,43508,0.5886318449689415,1.04362,11,43300,43301
236,44443,0.5852203721095756,1.270447,13,44294,44260
237,43508,0.6049278203486762,1.04362,11,43300,43301
238,43508,0.589813643254142,1.04362,11,43300,43301
239,43508,0.5784962980017193,1.04362,11,43300,43301
240,43508,0.593317451582367,1.04362,11,43300,43301
241,45773,0.52424883712749,1.295117,13,45367,45367
242,43508,0.6000422577458949,1.04362,11,43300,43301
243,43508,0.5965880018389679,1.04362,11,43300,43301
244,43508,0.5961583216908608,1.04362,11,43300,43301
245,45971,0.5957344991157979,1.268095,11,45472,45869
246,45971,0.5449511026038921,1.268095,11,45472,45869
247,45971,0.5655090753840457,1.268095,11,45472,45869
248,45971,0.5578873306422943,1.268095,11,45472,45869
249,47110,0.5538505809717195,1.544583,13,46914,46854
250,45971,0.5913596973417985,1.268095,11,45472,45869
251,45971,0.5177034882966205,1.268095,11,45472,45869
252,45971,0.5554703233827631,1.268095,11,45472,45869
253,47955,0.5644943977896227,1.207834,11,47760,47812
254,45971,0.5935887957531105,1.268095,11,45472,45869
255,47955,0.5699548422517008,1.207834,11,47760,47812
256,45971,0.5888257128717871,1.268095,11,45472,45869
257,45971,0.5918173951663055,1.268095,11,45472,45869
258,45971,0.5921268118105417,1.268095,11,45472,45869
259,45971,0.5957344991157979,1.268095,11,45472,45869
260,45971,0.5957344991157979,1.268095,11,45472,45869
261,49427,0.5594504245983113,0.462305,14,48970,49189
262,45971,0.5828955400313719,1.268095,11,45472,45869
263,45971,0.5858540167976698,1.268095,11,45472,45869
264,50136,0.5809791954209095,0.957168,13,49766,50006
265,50136,0.5750707934040035,0.957168,13,49766,50006
266,45971,0.589237543908741,1.268095,11,45472,45869
267,45971,0.5866798766887348,1.268095,11,45472,45869
268,49049,0.5699317092778843,1.110555,12,48837,48837
269,47955,0.5807527018489139,1.207834,11,47760,47812
270,45971,0.5738847837550264,1.268095,11,45472,45869
271,49049,0.5530403575657394,1.110555,12,48837,48837
272,51827,0.5199054186787742,0.823884,12,51508,51540
273,51989,0.5386187731563737,1.525586,12,51818,49049
274,51396,0.5353049648180881,0.710466,14,51139,49427
275,51396,0.5493616821353126,0.710466,14,51139,49427
276,51396,0.5493616821353126,0.710466,14,51139,49427
277,49049,0.5253120507361905,1.110555,12,48837,48837
278,51969,0.5313682092277797,0.783739,13,51771,51489
279,53161,0.5065147163707105,1.144113,13,52852,52871
280,51969,0.502565228332304,0.783739,13,51771,51489
281,53527,0.542759375718584,0.617429,13,53376,53376
282,53625,0.5199927362425046,1.178288,12,53456,53455
283,53879,0.5270084562987762,0.053455,13,53772,53776
284,53625,0.5394177421865124,1.178288,12,53456,53455
285,54260,0.5728420154819456,0.434866,14,53997,53996
286,54373,0.5354573778446563,1.660187,13,54186,54186
287,54729,0.538133511075523,2.744714,13,54370,54377
288,54807,0.5401505419359043,1.410967,12,54595,54319
289,54729,0.5243590662592709,2.744714,13,54370,54377
290,55217,0.5384009712216503,0.484187,12,55097,55113
291,55418,0.5752488565187456,1.04421,13,55291,55328
292,55418,0.5953578831748073,1.04421,13,55291,55328
293,55418,0.5300180636138672,1.04421,13,55291,55328
294,55217,0.50720821801953,0.484187,12,55097,55113
295,55418,0.5289438123704797,1.04421,13,55291,55328
296,55418,0.6188204912185933,1.04421,13,55291,55328
297,56563,0.528458431216856,1.547019,12,56400,56400
298,55418,0.5866102034845682,1.04421,13,55291,55328
299,55418,0.6414837809068773,1.04421,13,55291,55328
300,56971,0.6089612708071693,0.199666,14,56691,56694
301,56971,0.6155910727965809,0.199666,14,56691,56694
302,56971,0.6017050464737982,0.199666,14,56691,56694
303,56971,0.5864824356476006,0.199666,14,56691,56694
304,56971,0.5467921088629508,0.199666,14,56691,56694
305,56971,0.5780602462424592,0.199666,14,56691,56694
306,56971,0.5828985730865957,0.199666,14,56691,56694
307,56971,0.531436162067836,0.199666,14,56691,56694
308,56971,0.534726582482405,0.199666,14,56691,56694
309,56971,0.5833907666279333,0.199666,14,56691,56694
310,56971,0.5616585512634378,0.199666,14,56691,56694
311,56971,0.5373875216067308,0.199666,14,56691,56694
312,59502,0.5323184967408078,1.463338,13,59091,59298
313,56348,0.5217954139337244,1.432691,14,56155,56112
314,56971,0.541096837403564,0.199666,14,56691,56694
315,56971,0.5238901101155787,0.199666,14,56691,56694
316,56971,0.5420048652971416,0.199666,14,56691,56694
317,56971,0.5380785337010145,0.199666,14,56691,56694
318,56971,0.5328095757454174,0.199666,14,56691,56694
319,56971,0.525651315200043,0.199666,14,56691,56694
320,56971,0.5160818903437959,0.199666,14,56691,56694
321,56348,0.5145251187158173,1.432691,14,56155,56112
322,61340,0.519841379294493,0.266848,14,56971,56971
323,61340,0.5398551748730946,0.266848,14,56971,56971
324,56348,0.5155480314766837,1.432691,14,56155,56112
325,56348,0.5154030213716702,1.432691,14,56155,56112
326,61340,0.5154465906744387,0.266848,14,56971,56971
327,62450,0.5161820214297878,1.475999,15,62212,62225
328,61340,0.5293236197951778,0.266848,14,56971,56971
329,61340,0.538786154724831,0.266848,14,56971,56971
330,56348,0.5119417152225888,1.432691,14,56155,56112
331,56348,0.5124914225944109,1.432691,14,56155,56112
332,63330,0.5237015992980576,0.853036,13,62763,62763
333,63565,0.5358061727866075,2.933534,15,63430,63430
334,63709,0.5456449056291802,1.142253,13,63673,63663
335,63709,0.5366541880439019,1.142253,13,63673,63663
336,63709,0.5568393011278551,1.142253,13,63673,63663
337,63709,0.5610923076008656,1.142253,16,63673,63663
338,63709,0.545257833500534,1.142253,16,63673,63663
339,63309,0.48944465688198097,0.618992,14,63083,61340
340,64947,0.556965120633679,4.270205,16,64820,64852
341,64947,0.531760793510937,4.270205,16,64820,64852
342,64947,0.549476038938121,4.270205,16,64820,64852
343,64947,0.5537143514471011,4.270205,16,64820,64852
344,65452,0.5503844553883458,0.624317,13,65289,65274
345,64947,0.5506942082165917,4.270205,16,64820,64852
346,64947,0.5090006064372782,4.270205,16,64820,64852
347,65452,0.5455044180956036,0.624317,13,65289,65274
348,64947,0.5487850198003632,4.270205,16,64820,64852
349,66723,0.5516007660208632,0.52033,13,66587,66565
350,66723,0.5454804521940034,0.52033,13,66587,66565
351,64947,0.5505013087888008,4.270205,16,64820,64852
352,66723,0.5566738596181826,0.52033,13,66587,66565
353,66723,0.5566738596181826,0.52033,13,66587,66565
354,66723,0.5511043174406751,0.52033,13,66587,66565
355,66723,0.5559458108784002,0.52033,13,66587,66565
356,66723,0.5556012702932921,0.52033,13,66587,66565
357,66723,0.5556012702932921,0.52033,13,66587,66565
358,66723,0.5535421633317833,0.52033,13,66587,66565
359,66723,0.553949308141458,0.52033,13,66587,66565
360,66723,0.5342052650346873,0.52033,13,66587,66565
361,69012,0.5506739302118997,2.894138,16,64947,68796
362,67276,0.5260428069951109,0.670174,13,67136,66066
363,69012,0.5293208695157017,2.894138,16,64947,68796
364,64947,0.5237756946129059,4.270205,16,64820,64852
365,69765,0.5015775676000669,1.299276,13,69577,69566
366,69083,0.5305243564023464,0.742318,13,66723,68844
367,64947,0.5171654036138021,4.270205,16,64820,64852
368,64947,0.5462748112165259,4.270205,16,64820,64852
369,64947,0.5462748112165259,4.270205,16,64820,64852
370,70732,0.5468104088951465,1.5087,13,70554,70554
371,64947,0.543026899711374,4.270205,16,64820,64852
372,64947,0.5473253396996346,4.270205,16,64820,64852
373,64947,0.5423069677493729,4.270205,16,64820,64852
374,70732,0.5437706386021919,1.5087,13,70554,70554
375,70732,0.5457608687629102,1.5087,13,70554,70554
376,70732,0.5457529186862159,1.5087,13,70554,70554
377,70732,0.5329246897732384,1.5087,13,70554,70554
378,70732,0.5457608687629102,1.5087,13,70554,70554
379,72383,0.5356657417725283,1.108367,16,64947,72248
380,72383,0.5435970825157829,1.108367,16,64947,72248
381,72528,0.5290104787582662,2.591145,13,72135,70732
382,72383,0.5242171994726206,1.108367,16,64947,72248
383,70732,0.525184127194318,1.5087,13,70554,70554
384,72383,0.5392433800148548,1.108367,16,64947,72248
385,70732,0.5246443931110389,1.5087,13,70554,70554
386,70732,0.5295068428057755,1.5087,13,70554,70554
387,70732,0.5368203179459681,1.5087,13,70554,70554
388,74197,0.5438676813722088,4.077141,16,72383,74002
389,74197,0.5481000808264077,4.077141,16,72383,74002
390,70732,0.5405730278050879,1.5087,13,70554,70554
391,74197,0.5438939491955467,4.077141,16,72383,74002
392,74941,0.5635004997144101,1.532818,13,74801,74810
393,70732,0.5416026907151927,1.5087,13,70554,70554
394,74197,0.5443815668193296,4.077141,16,72383,74002
395,70732,0.5385254026997656,1.5087,13,70554,70554
396,74197,0.5285468986798503,4.077141,16,72383,74002
397,70732,0.5405730278050879,1.5087,13,70554,70554
398,70732,0.5395472725341105,1.5087,13,70554,70554
399,70732,0.5405730278050879,1.5087,13,70554,70554
400,74197,0.5180323397530091,4.077141,16,72383,74002
401,74197,0.5163628533483938,4.077141,16,72383,74002
402,74197,0.5201389399385885,4.077141,16,72383,74002
403,74197,0.5388371136457449,4.077141,16,72383,74002
404,74197,0.5393739574706982,4.077141,16,72383,74002
405,74197,0.526049066543292,4.077141,16,72383,74002
406,74197,0.5468582035925112,4.077141,16,72383,74002
407,74197,0.5454402178092663,4.077141,16,72383,74002
408,74197,0.5291220862655525,4.077141,16,72383,74002
409,74197,0.5270203194561579,4.077141,16,72383,74002
410,74197,0.5014806154852237,4.077141,16,72383,74002
411,74197,0.5021897994287678,4.077141,16,72383,74002
412,74197,0.5366752781177845,4.077141,16,72383,74002
413,78828,0.5151852016482281,2.734442,16,78615,78630
414,74197,0.5388100114302339,4.077141,16,72383,74002
415,74197,0.5459222043357094,4.077141,16,72383,74002
416,74197,0.5193331101108475,4.077141,16,72383,74002
417,74197,0.5448902152915965,4.077141,16,72383,74002
418,74197,0.5459222043357094,4.077141,16,72383,74002
419,74197,0.5402151739569901,4.077141,16,72383,74002
420,74197,0.5365160475197427,4.077141,16,72383,74002
421,74197,0.5417053134348969,4.077141,16,72383,74002
422,74197,0.5388746128714162,4.077141,16,72383,74002
423,74197,0.5459222043357094,4.077141,16,72383,74002
424,81172,0.5451871927720837,0.187514,16,74197,80965
425,81172,0.5218747547615669,0.187514,16,74197,80965
426,74197,0.5459222043357094,4.077141,16,72383,74002
427,81172,0.532781157813226,0.187514,16,74197,80965
428,74197,0.5418823359744597,4.077141,16,72383,74002
429,74197,0.5459222043357094,4.077141,16,72383,74002
430,74197,0.5448902152915965,4.077141,16,72383,74002
431,74197,0.5295408669045828,4.077141,16,72383,74002
432,74197,0.5420912688452046,4.077141,16,72383,74002
433,81172,0.5378052353654805,0.187514,16,74197,80965
434,74197,0.5448902152915965,4.077141,16,72383,74002
435,74197,0.5194519703068587,4.077141,16,72383,74002
436,74197,0.5448902152915965,4.077141,16,72383,74002
437,74197,0.5438621205457633,4.077141,16,72383,74002
438,83861,0.5443016800520551,0.214056,16,83642,83676
439,83861,0.5220084070292286,0.214056,16,83642,83676
440,83861,0.5295615650288531,0.214056,16,83642,83676
441,83861,0.545656654260861,0.214056,16,83642,83676
442,83861,0.5377085853563799,0.214056,16,83642,83676
443,83857,0.5244998614796907,1.339167,16,74197,83678
444,83861,0.5360346187054874,0.214056,16,83642,83676
445,83861,0.5371792073923817,0.214056,16,83642,83676
446,83861,0.5371792073923817,0.214056,16,83642,83676
447,83861,0.5361675704669723,0.214056,16,83642,83676
448,83861,0.5326502882359417,0.214056,16,83642,83676
449,83861,0.5329543446576135,0.214056,16,83642,83676
450,83861,0.5361675704669723,0.214056,16,83642,83676
451,83861,0.5351597366878991,0.214056,16,83642,83676
452,83861,0.5301748179513076,0.214056,16,83642,83676
453,83861,0.5186294669282835,0.214056,16,83642,83676
454,83861,0.5253338940796698,0.214056,16,83642,83676
455,83861,0.5035744132379772,0.214056,16,83642,83676
456,87295,0.48489305489450135,0.952241,16,83861,87153
457,83861,0.5190073409362588,0.214056,16,83642,83676
458,83861,0.5398516640037082,0.214056,16,83642,83676
459,83861,0.5140441646897759,0.214056,16,83642,83676
460,83861,0.5305316446359569,0.214056,16,83642,83676
461,83861,0.5362295522572371,0.214056,16,83642,83676
462,83861,0.5422221709588463,0.214056,16,83642,83676
463,88662,0.533137518587747,0.48334,16,88306,88446
464,83861,0.5411236280826779,0.214056,16,83642,83676
465,83861,0.5421388694111632,0.214056,16,83642,83676
466,83861,0.5421388694111632,0.214056,16,83642,83676
467,83861,0.5293719964841032,0.214056,16,83642,83676
468,83861,0.5293719964841032,0.214056,16,83642,83676
469,83861,0.5316859317318159,0.214056,16,83642,83676
470,83861,0.5387210232391093,0.214056,16,83642,83676
471,83861,0.5377362404158856,0.214056,16,83642,83676
472,83861,0.5181927777692297,0.214056,16,83642,83676
473,90314,0.5133800366420963,1.06313,17,89872,90091
474,90522,0.45194821044561057,1.544396,19,90353,90353
475,90927,0.4595733376499155,0.789594,17,89872,89872
476,90804,0.466876016982594,1.298755,17,89872,90487
477,89373,0.46359820664082757,1.658745,19,89176,89176
478,91513,0.4552510484688839,1.373614,18,91226,91238
479,91440,0.4655106113745215,1.082684,17,91352,91369
480,91440,0.501728956712164,1.082684,17,91352,91369
481,91440,0.49027615771246,1.082684,17,91352,91369
482,91440,0.4790880573881809,1.082684,17,91352,91369
483,92324,0.46542775293541466,1.113685,17,92136,92151
484,92324,0.461194164421598,1.113685,17,92136,92151
485,92900,0.4979822401813896,0.629971,17,92712,92736
486,92900,0.47400424219738696,0.629971,17,92712,92736
487,92900,0.469751430067042,0.629971,17,92712,92736
488,92900,0.48968882700293176,0.629971,17,92712,92736
489,92900,0.46443825000928673,0.629971,17,92712,92736
490,92900,0.4814223791125401,0.629971,17,92712,92736
491,93238,0.45885099684472114,1.243856,18,93029,92439
492,94071,0.4655482124773451,0.9745,17,93903,93892
493,92900,0.4474966280730631,0.629971,17,92712,92736
494,94680,0.48596468513840885,0.499588,17,94476,94471
495,94680,0.48219073716564415,0.499588,17,94476,94471
496,94680,0.4766445537245079,0.499588,17,94476,94471
497,94680,0.4546593855838885,0.499588,17,94476,94471
498,95460,0.4852323119482835,0.321321,17,95234,95244
499,95460,0.47691422075445317,0.321321,17,95234,95244
